root_id,primary_type,additional_types,super_class,flow,side,nt_type,nt_type_score
720575940620475015,T5d,,optic,intrinsic,left,ACH,0.55
720575940641183477,T5b,,optic,intrinsic,left,ACH,0.44
720575940614557078,T5d,,optic,intrinsic,left,ACH,0.56
720575940615044094,T5b,,optic,intrinsic,left,,0.0
720575940633734734,T5c,,optic,intrinsic,left,ACH,0.45
720575940653057270,T5a,,optic,intrinsic,left,,0.0
720575940607344476,T4d,,optic,intrinsic,left,ACH,0.41
720575940636349303,T4d,,optic,intrinsic,left,,0.0
720575940607363593,T4d,,optic,intrinsic,left,ACH,0.67
720575940615494722,T4b,,optic,intrinsic,left,ACH,0.53
720575940616150203,T4c,,optic,intrinsic,left,ACH,0.6
720575940617783581,T4c,,optic,intrinsic,left,ACH,0.56
720575940618345243,T4d,,optic,intrinsic,left,ACH,0.72
720575940620055768,T4d,,optic,intrinsic,left,,0.0
720575940629939791,T4d,,optic,intrinsic,left,ACH,0.45
720575940630055806,T4d,,optic,intrinsic,left,,0.0
720575940632537252,T4c,,optic,intrinsic,left,ACH,0.53
720575940616321492,T5a,,optic,intrinsic,left,ACH,0.68
720575940626219620,T5c,,optic,intrinsic,left,ACH,0.65
720575940629339751,T5d,,optic,intrinsic,left,ACH,0.62
720575940616444347,T5a,,optic,intrinsic,left,ACH,0.67
720575940627070308,T5d,,optic,intrinsic,left,ACH,0.54
720575940634198112,T5a,,optic,intrinsic,left,ACH,0.61
720575940619792589,T5d,,optic,intrinsic,left,ACH,0.47
720575940621520756,T5b,,optic,intrinsic,left,ACH,0.43
720575940624422664,T5b,,optic,intrinsic,left,ACH,0.47
720575940622760918,T4c,,optic,intrinsic,left,ACH,0.68
720575940660619649,T4c,,optic,intrinsic,left,ACH,0.54
720575940619970480,T4d,,optic,intrinsic,left,,0.0
720575940607462274,T4d,,optic,intrinsic,left,,0.0
720575940623538787,T4b,,optic,intrinsic,left,ACH,0.46
720575940627357080,T5b,,optic,intrinsic,left,ACH,0.47
720575940627395868,T4b,,optic,intrinsic,left,ACH,0.8
720575940629099343,T5a,,optic,intrinsic,left,ACH,0.5
720575940607509890,T5d,,optic,intrinsic,left,,0.0
720575940623067980,T4c,,optic,intrinsic,left,ACH,0.56
720575940651160822,T4d,,optic,intrinsic,left,ACH,0.39
720575940646662179,TmY20,,optic,intrinsic,left,ACH,0.94
720575940607596162,T4c,,optic,intrinsic,left,ACH,0.68
720575940607612290,T5c,,optic,intrinsic,left,,0.0
720575940607613314,T5c,,optic,intrinsic,left,ACH,0.56
720575940610726190,T5d,,optic,intrinsic,left,ACH,0.49
720575940616982411,T5d,,optic,intrinsic,left,,0.0
720575940620909806,T5c,,optic,intrinsic,left,ACH,0.53
720575940607652738,T4d,,optic,intrinsic,left,GABA,0.52
720575940607664585,T4c,,optic,intrinsic,left,ACH,0.75
720575940635411307,T4c,,optic,intrinsic,left,ACH,0.62
720575940607678594,T5b,,optic,intrinsic,left,ACH,0.53
720575940620885441,T4d,,optic,intrinsic,left,ACH,0.42
720575940630452183,T5a,,optic,intrinsic,left,ACH,0.55
720575940622200097,T5d,,optic,intrinsic,left,ACH,0.44
720575940625120444,T5a,,optic,intrinsic,left,ACH,0.37
720575940629476857,T4d,,optic,intrinsic,left,ACH,0.51
720575940630021963,T4b,,optic,intrinsic,left,ACH,0.59
720575940607743154,T5b,,optic,intrinsic,left,,0.0
720575940614922146,T4c,,optic,intrinsic,left,ACH,0.49
720575940622461978,T4a,,optic,intrinsic,left,,0.0
720575940629918661,T4c,,optic,intrinsic,left,ACH,0.78
720575940607867593,T4b,,optic,intrinsic,left,ACH,0.46
720575940626179216,T5d,,optic,intrinsic,left,,0.0
720575940608936149,T5b,,optic,intrinsic,left,ACH,0.49
720575940617765862,T5a,,optic,intrinsic,left,ACH,0.63
720575940610583342,T5a,,optic,intrinsic,left,ACH,0.64
720575940620575085,T5c,,optic,intrinsic,left,ACH,0.55
720575940621413729,T5c,,optic,intrinsic,left,ACH,0.54
720575940623089946,T5c,,optic,intrinsic,left,ACH,0.51
720575940628685062,T5b,,optic,intrinsic,left,ACH,0.7
720575940655307681,T5d,,optic,intrinsic,left,ACH,0.69
720575940629600506,T5b,,optic,intrinsic,left,ACH,0.47
720575940607950466,T4b,,optic,intrinsic,left,ACH,0.77
720575940616982155,T5d,,optic,intrinsic,left,ACH,0.68
720575940619738584,T5c,,optic,intrinsic,left,ACH,0.63
720575940625253257,T5d,,optic,intrinsic,left,ACH,0.55
720575940628954088,T5c,,optic,intrinsic,left,ACH,0.5
720575940632743751,T5c,,optic,intrinsic,left,ACH,0.63
720575940607988146,T4b,,optic,intrinsic,left,ACH,0.58
720575940618317617,T5d,,optic,intrinsic,left,ACH,0.6
720575940620386651,T5c,,optic,intrinsic,left,ACH,0.71
720575940637680782,T4c,,optic,intrinsic,left,ACH,0.65
720575940611480440,T4b,,optic,intrinsic,left,ACH,0.69
720575940620920411,T5b,,optic,intrinsic,left,ACH,0.56
720575940622371077,T4d,,optic,intrinsic,left,ACH,0.5
720575940627297106,T5d,,optic,intrinsic,left,ACH,0.39
720575940627674255,T5a,,optic,intrinsic,left,,0.0
720575940628262120,T4a,,optic,intrinsic,left,,0.0
720575940632347459,T5d,,optic,intrinsic,left,ACH,0.5
720575940638403817,T5a,,optic,intrinsic,left,ACH,0.44
720575940645576215,T4c,,optic,intrinsic,left,ACH,0.48
720575940628812670,T5c,,optic,intrinsic,left,,0.0
720575940613085337,T5d,,optic,intrinsic,left,,0.0
720575940619170974,T5c,,optic,intrinsic,left,ACH,0.58
720575940621549172,T5d,,optic,intrinsic,left,ACH,0.53
720575940631661586,T5b,,optic,intrinsic,left,ACH,0.59
720575940640512088,T5b,,optic,intrinsic,left,ACH,0.49
720575940645735534,T5d,,optic,intrinsic,left,ACH,0.63
720575940608155605,T5c,,optic,intrinsic,left,ACH,0.5
720575940633985436,T5d,,optic,intrinsic,left,ACH,0.59
720575940614113331,T4d,,optic,intrinsic,left,ACH,0.53
720575940615743371,T4b,,optic,intrinsic,left,ACH,0.56
720575940619592395,T4c,,optic,intrinsic,left,ACH,0.63
720575940622355836,T5a,,optic,intrinsic,left,ACH,0.68
720575940622707895,T5b,,optic,intrinsic,left,ACH,0.52
720575940628463100,T4c,,optic,intrinsic,left,ACH,0.58
720575940645482862,T5d,,optic,intrinsic,left,ACH,0.6
720575940614929887,T4c,,optic,intrinsic,left,ACH,0.64
720575940627633736,T4d,,optic,intrinsic,left,ACH,0.52
720575940624214089,T5c,,optic,intrinsic,left,ACH,0.46
720575940627636296,T5d,,optic,intrinsic,left,ACH,0.49
720575940616755798,T4c,,optic,intrinsic,left,ACH,0.59
720575940617574585,T4c,,optic,intrinsic,left,ACH,0.54
720575940630990287,T4a,,optic,intrinsic,left,ACH,0.65
720575940620862703,T4c,,optic,intrinsic,left,ACH,0.56
720575940618984606,T5c,,optic,intrinsic,left,ACH,0.41
720575940632871469,T4a,,optic,intrinsic,left,ACH,0.46
720575940613271779,T4a,,optic,intrinsic,left,ACH,0.53
720575940613273059,T4b,,optic,intrinsic,left,ACH,0.52
720575940625472952,T4d,,optic,intrinsic,left,ACH,0.54
720575940625944252,T5c,,optic,intrinsic,left,ACH,0.55
720575940608302601,T5b,,optic,intrinsic,left,ACH,0.72
720575940630965366,T4c,,optic,intrinsic,left,ACH,0.65
720575940637302446,T5d,,optic,intrinsic,left,,0.0
720575940611968625,T4c,,optic,intrinsic,left,ACH,0.55
720575940624834539,T5b,,optic,intrinsic,left,ACH,0.57
720575940630617337,T5c,,optic,intrinsic,left,ACH,0.7
720575940636154480,T5d,,optic,intrinsic,left,,0.0
720575940620654574,T5a,,optic,intrinsic,left,ACH,0.52
720575940620045771,T5d,,optic,intrinsic,left,ACH,0.49
720575940622142076,T5d,,optic,intrinsic,left,ACH,0.57
720575940644357832,T5c,,optic,intrinsic,left,ACH,0.51
720575940609139907,T4d,,optic,intrinsic,left,ACH,0.44
720575940623776696,T4d,,optic,intrinsic,left,,0.0
720575940608584457,T4c,,optic,intrinsic,left,ACH,0.49
720575940618905246,T5d,,optic,intrinsic,left,,0.0
720575940629397915,T5c,,optic,intrinsic,left,ACH,0.55
720575940620634096,T5c,,optic,intrinsic,left,ACH,0.64
720575940629099779,T5d,,optic,intrinsic,left,ACH,0.62
720575940639410254,T5b,,optic,intrinsic,left,ACH,0.5
720575940613464434,T5d,,optic,intrinsic,left,ACH,0.54
720575940620427712,T5a,,optic,intrinsic,left,ACH,0.67
720575940622626328,T5c,,optic,intrinsic,left,ACH,0.61
720575940623089434,T5c,,optic,intrinsic,left,ACH,0.56
720575940627145861,T5c,,optic,intrinsic,left,ACH,0.62
720575940627423621,T5c,,optic,intrinsic,left,,0.0
720575940630812111,T5d,,optic,intrinsic,left,,0.0
720575940608675932,T4d,,optic,intrinsic,left,ACH,0.5
720575940630791798,T4a,,optic,intrinsic,left,ACH,0.55
720575940608695817,T4a,,optic,intrinsic,left,ACH,0.57
720575940608698121,T5c,,optic,intrinsic,left,ACH,0.67
720575940635460971,T4c,,optic,intrinsic,left,ACH,0.62
720575940608739164,T4a,,optic,intrinsic,left,ACH,0.66
720575940622630877,T5d,,optic,intrinsic,left,ACH,0.53
720575940623897869,T5b,,optic,intrinsic,left,,0.0
720575940620443156,T5a,,optic,intrinsic,left,ACH,0.57
720575940625696333,T5d,,optic,intrinsic,left,ACH,0.76
720575940623827338,T5d,,optic,intrinsic,left,ACH,0.48
720575940640355536,T5b,,optic,intrinsic,left,ACH,0.54
720575940631514699,T5d,,optic,intrinsic,left,ACH,0.38
720575940633050705,T5c,,optic,intrinsic,left,ACH,0.66
720575940631763596,T5a,,optic,intrinsic,left,ACH,0.43
720575940624217385,T4d,,optic,intrinsic,left,ACH,0.55
720575940627820304,T5c,,optic,intrinsic,left,ACH,0.53
720575940628357575,T5a,,optic,intrinsic,left,,0.0
720575940632066408,T5b,,optic,intrinsic,left,,0.0
720575940623733700,T5c,,optic,intrinsic,left,ACH,0.4
720575940629871207,T5c,,optic,intrinsic,left,ACH,0.5
720575940635996015,T4c,,optic,intrinsic,left,ACH,0.57
720575940629119787,T5b,,optic,intrinsic,left,ACH,0.66
720575940610100686,T5c,,optic,intrinsic,left,ACH,0.53
720575940622715319,T5b,,optic,intrinsic,left,ACH,0.77
720575940632836435,T4d,,optic,intrinsic,left,ACH,0.51
720575940630745196,T5a,,optic,intrinsic,left,ACH,0.49
720575940627049624,T5d,,optic,intrinsic,left,ACH,0.62
720575940627098634,T5b,,optic,intrinsic,left,ACH,0.52
720575940630360119,T5a,,optic,intrinsic,left,ACH,0.52
720575940632403779,T5d,,optic,intrinsic,left,,0.0
720575940608866571,T4b,,optic,intrinsic,left,ACH,0.55
720575940628268821,T5c,,optic,intrinsic,left,ACH,0.66
720575940628303089,T5c,,optic,intrinsic,left,ACH,0.67
720575940638907520,T5d,,optic,intrinsic,left,ACH,0.73
720575940608896779,T5d,,optic,intrinsic,left,ACH,0.64
720575940608872131,T4d,,optic,intrinsic,left,ACH,0.63
720575940608872796,T5c,,optic,intrinsic,left,ACH,0.74
720575940621163841,T5b,,optic,intrinsic,left,ACH,0.57
720575940618933149,T5c,,optic,intrinsic,left,ACH,0.55
720575940623249702,T4d,,optic,intrinsic,left,ACH,0.48
720575940621347750,T4b,,optic,intrinsic,left,ACH,0.44
720575940647610756,T5a,,optic,intrinsic,left,ACH,0.52
720575940635105175,T5b,,optic,intrinsic,left,ACH,0.4
720575940628609788,T4d,,optic,intrinsic,left,ACH,0.86
720575940608967179,T5d,,optic,intrinsic,left,ACH,0.47
720575940618324564,T4c,,optic,intrinsic,left,ACH,0.55
720575940649882745,T4a,,optic,intrinsic,left,ACH,0.53
720575940622291068,T4c,,optic,intrinsic,left,ACH,0.56
720575940625267431,T4c,,optic,intrinsic,left,ACH,0.64
720575940609711811,T5d,,optic,intrinsic,left,GLUT,0.51
720575940615279510,T5c,,optic,intrinsic,left,ACH,0.39
720575940639003881,T5b,,optic,intrinsic,left,ACH,0.43
720575940616949109,T4b,,optic,intrinsic,left,ACH,0.46
720575940609048075,T5d,,optic,intrinsic,left,ACH,0.59
720575940609060107,T5c,,optic,intrinsic,left,ACH,0.48
720575940615404694,T4c,,optic,intrinsic,left,ACH,0.66
720575940626914759,T4a,,optic,intrinsic,left,,0.0
720575940627810386,T4c,,optic,intrinsic,left,,0.0
720575940640738648,T4a,,optic,intrinsic,left,ACH,0.6
720575940609270830,T4a,,optic,intrinsic,left,,0.0
720575940622821658,T4d,,optic,intrinsic,left,ACH,0.55
720575940628028797,T4c,,optic,intrinsic,left,ACH,0.86
720575940609083349,T4b,,optic,intrinsic,left,ACH,0.49
720575940623519635,T5d,,optic,intrinsic,left,,0.0
720575940624931260,T5d,,optic,intrinsic,left,,0.0
720575940627208647,T5d,,optic,intrinsic,left,ACH,0.4
720575940631024687,T5d,,optic,intrinsic,left,ACH,0.51
720575940629991162,T5d,,optic,intrinsic,left,,0.0
720575940632611409,T5d,,optic,intrinsic,left,ACH,0.52
720575940635755956,T5c,,optic,intrinsic,left,ACH,0.63
720575940609117451,T4d,,optic,intrinsic,left,ACH,0.74
720575940631731523,T5d,,optic,intrinsic,left,ACH,0.58
720575940652522998,T5c,,optic,intrinsic,left,ACH,0.44
720575940609137877,T5a,,optic,intrinsic,left,ACH,0.52
720575940612637077,T4a,,optic,intrinsic,left,,0.0
720575940609193227,T4d,,optic,intrinsic,left,ACH,0.5
720575940609227275,T5d,,optic,intrinsic,left,ACH,0.42
720575940609228757,T5c,,optic,intrinsic,left,ACH,0.48
720575940609232341,T5c,,optic,intrinsic,left,,0.0
720575940613471090,T5b,,optic,intrinsic,left,ACH,0.52
720575940619926321,T5d,,optic,intrinsic,left,ACH,0.52
720575940624017159,T5d,,optic,intrinsic,left,ACH,0.64
720575940633217607,T5c,,optic,intrinsic,left,ACH,0.6
720575940613521522,T5c,,optic,intrinsic,left,,0.0
720575940614329666,T5c,,optic,intrinsic,left,,0.0
720575940618262758,T5d,,optic,intrinsic,left,,0.0
720575940626984073,T5c,,optic,intrinsic,left,ACH,0.53
720575940629452443,T5d,,optic,intrinsic,left,,0.0
720575940631219318,T5c,,optic,intrinsic,left,,0.0
720575940616536203,T5c,,optic,intrinsic,left,ACH,0.61
720575940611592398,T4b,,optic,intrinsic,left,ACH,0.49
720575940620940820,T4d,,optic,intrinsic,left,ACH,0.59
720575940622998742,T4d,,optic,intrinsic,left,ACH,0.52
720575940631915083,T4c,,optic,intrinsic,left,ACH,0.64
720575940619943845,T5a,,optic,intrinsic,left,ACH,0.63
720575940627428248,T4a,,optic,intrinsic,left,ACH,0.66
720575940631961144,T5a,,optic,intrinsic,left,ACH,0.57
720575940627159070,T5d,,optic,intrinsic,left,ACH,0.46
720575940632913965,T5b,,optic,intrinsic,left,ACH,0.5
720575940647384884,T4d,,optic,intrinsic,left,ACH,0.4
720575940618365725,T4d,,optic,intrinsic,left,,0.0
720575940622867895,T5c,,optic,intrinsic,left,ACH,0.48
720575940627554953,T5c,,optic,intrinsic,left,ACH,0.48
720575940628505132,T5a,,optic,intrinsic,left,ACH,0.55
720575940644277152,T5d,,optic,intrinsic,left,ACH,0.49
720575940619877615,T4d,,optic,intrinsic,left,ACH,0.43
720575940620499371,T4c,,optic,intrinsic,left,ACH,0.62
720575940623606227,T5c,,optic,intrinsic,left,ACH,0.61
720575940612669682,T5d,,optic,intrinsic,left,ACH,0.48
720575940646938403,T5c,,optic,intrinsic,left,ACH,0.64
720575940631125156,T4c,,optic,intrinsic,left,ACH,0.65
720575940612477809,T4d,,optic,intrinsic,left,ACH,0.61
720575940610695726,T4c,,optic,intrinsic,left,ACH,0.52
720575940629127759,T4a,,optic,intrinsic,left,ACH,0.43
720575940609545411,T5d,,optic,intrinsic,left,ACH,0.64
720575940609567957,T5c,,optic,intrinsic,left,ACH,0.69
720575940626947736,T5c,,optic,intrinsic,left,ACH,0.52
720575940609635886,T5c,,optic,intrinsic,left,ACH,0.54
720575940609653699,T4d,,optic,intrinsic,left,,0.0
720575940617557204,T5d,,optic,intrinsic,left,ACH,0.86
720575940639523150,T5c,,optic,intrinsic,left,ACH,0.63
720575940609683651,T4d,,optic,intrinsic,left,,0.0
720575940618601893,T4d,,optic,intrinsic,left,,0.0
720575940622776088,T5c,,optic,intrinsic,left,ACH,0.65
720575940631973903,T4d,,optic,intrinsic,left,,0.0
720575940627175623,T4c,,optic,intrinsic,left,ACH,0.46
720575940633070673,T4a,,optic,intrinsic,left,,0.0
720575940641586139,T4b,,optic,intrinsic,left,ACH,0.53
720575940646883875,T4d,,optic,intrinsic,left,,0.0
720575940623897382,T5d,,optic,intrinsic,left,,0.0
720575940633774818,T4d,,optic,intrinsic,left,GABA,0.41
720575940631083727,T5c,,optic,intrinsic,left,ACH,0.54
720575940617290582,T4c,,optic,intrinsic,left,ACH,0.62
720575940623388819,T4d,,optic,intrinsic,left,ACH,0.55
720575940623520211,T4d,,optic,intrinsic,left,ACH,0.49
720575940609848021,T5b,,optic,intrinsic,left,ACH,0.62
720575940609863492,T5a,,optic,intrinsic,left,ACH,0.61
720575940621489846,T5c,,optic,intrinsic,left,ACH,0.52
720575940623522500,T5b,,optic,intrinsic,left,ACH,0.56
720575940631383594,T5b,,optic,intrinsic,left,ACH,0.67
720575940616389430,T5d,,optic,intrinsic,left,ACH,0.55
720575940623694058,T5a,,optic,intrinsic,left,ACH,0.57
720575940609940178,T5c,,optic,intrinsic,left,ACH,0.63
720575940616683826,T5d,,optic,intrinsic,left,ACH,0.73
720575940630087294,T5d,,optic,intrinsic,left,,0.0
720575940633992729,T5a,,optic,intrinsic,left,ACH,0.62
720575940619201413,T4d,,optic,intrinsic,left,ACH,0.54
720575940622737555,T4a,,optic,intrinsic,left,ACH,0.6
720575940627033354,T4d,,optic,intrinsic,left,ACH,0.49
720575940627750555,T5c,,optic,intrinsic,left,ACH,0.6
720575940628725760,T4c,,optic,intrinsic,left,ACH,0.67
720575940629481515,T5c,,optic,intrinsic,left,ACH,0.6
720575940632735140,T4a,,optic,intrinsic,left,ACH,0.62
720575940621518575,T5b,,optic,intrinsic,left,ACH,0.49
720575940634959200,T5a,,optic,intrinsic,left,ACH,0.65
720575940610077635,T5d,,optic,intrinsic,left,ACH,0.55
720575940618095650,T5d,,optic,intrinsic,left,,0.0
720575940620886406,T5c,,optic,intrinsic,left,,0.0
720575940621511796,T5a,,optic,intrinsic,left,ACH,0.71
720575940634020833,T5a,,optic,intrinsic,left,ACH,0.49
720575940628489468,T4d,,optic,intrinsic,left,ACH,0.63
720575940615928635,T5c,,optic,intrinsic,left,ACH,0.56
720575940618906790,T5d,,optic,intrinsic,left,ACH,0.55
720575940620749761,T5d,,optic,intrinsic,left,,0.0
720575940625236234,T5b,,optic,intrinsic,left,ACH,0.42
720575940638029796,T5a,,optic,intrinsic,left,ACH,0.5
720575940618618934,T5b,,optic,intrinsic,left,ACH,0.5
720575940610118468,T5d,,optic,intrinsic,left,ACH,0.46
720575940616189841,T5b,,optic,intrinsic,left,ACH,0.51
720575940621674356,T4d,,optic,intrinsic,left,,0.0
720575940622648790,T4c,,optic,intrinsic,left,ACH,0.54
720575940626972106,T4d,,optic,intrinsic,left,,0.0
720575940637409198,T4c,,optic,intrinsic,left,,0.0
720575940660514945,T4b,,optic,intrinsic,left,,0.0
720575940624865575,T4d,,optic,intrinsic,left,ACH,0.48
720575940619567969,T4b,,optic,intrinsic,left,ACH,0.43
720575940618502091,T5d,,optic,intrinsic,left,ACH,0.54
720575940623253005,T5b,,optic,intrinsic,left,ACH,0.67
720575940624432309,T5b,,optic,intrinsic,left,ACH,0.62
720575940630623819,T5c,,optic,intrinsic,left,ACH,0.51
720575940615518314,T5a,,optic,intrinsic,left,ACH,0.55
720575940618171677,T5b,,optic,intrinsic,left,,0.0
720575940635204031,T5d,,optic,intrinsic,left,GLUT,0.4
720575940630509116,T5d,,optic,intrinsic,left,ACH,0.72
720575940616488379,T5d,,optic,intrinsic,left,,0.0
720575940620210054,T5c,,optic,intrinsic,left,ACH,0.49
720575940627277587,T5c,,optic,intrinsic,left,ACH,0.7
720575940622046241,T5d,,optic,intrinsic,left,ACH,0.61
720575940634672736,T5b,,optic,intrinsic,left,ACH,0.39
720575940635523007,T4a,,optic,intrinsic,left,ACH,0.75
720575940624097304,T4b,,optic,intrinsic,left,ACH,0.54
720575940618482013,T5c,,optic,intrinsic,left,,0.0
720575940619324283,T5b,,optic,intrinsic,left,ACH,0.6
720575940638091354,T5c,,optic,intrinsic,left,ACH,0.48
720575940634365852,T4d,,optic,intrinsic,left,ACH,0.77
720575940615144190,T4d,,optic,intrinsic,left,,0.0
720575940621530816,T4a,,optic,intrinsic,left,ACH,0.44
720575940625627320,T4a,,optic,intrinsic,left,ACH,0.45
720575940626113854,T4c,,optic,intrinsic,left,ACH,0.65
720575940622453175,T4d,,optic,intrinsic,left,ACH,0.58
720575940615312746,T4c,,optic,intrinsic,left,ACH,0.45
720575940624486635,T4b,,optic,intrinsic,left,ACH,0.47
720575940624766503,T4a,,optic,intrinsic,left,ACH,0.51
720575940630546231,T4d,,optic,intrinsic,left,ACH,0.42
720575940626260738,T4b,,optic,intrinsic,left,ACH,0.46
720575940618757686,T5c,,optic,intrinsic,left,ACH,0.64
720575940610377028,T4d,,optic,intrinsic,left,ACH,0.57
720575940610382404,T5d,,optic,intrinsic,left,ACH,0.61
720575940610412078,T4d,,optic,intrinsic,left,ACH,0.46
720575940638458340,T5c,,optic,intrinsic,left,ACH,0.59
720575940640995536,T5b,,optic,intrinsic,left,,0.0
720575940647971460,T5c,,optic,intrinsic,left,ACH,0.66
720575940638473050,T5c,,optic,intrinsic,left,ACH,0.56
720575940626123194,T5a,,optic,intrinsic,left,ACH,0.61
720575940632007224,T5c,,optic,intrinsic,left,ACH,0.62
720575940620833883,T5c,,optic,intrinsic,left,ACH,0.85
720575940620928390,T5d,,optic,intrinsic,left,ACH,0.49
720575940625276140,T5c,,optic,intrinsic,left,ACH,0.64
720575940625903335,T5a,,optic,intrinsic,left,ACH,0.61
720575940627248280,T5d,,optic,intrinsic,left,ACH,0.61
720575940633628256,T5b,,optic,intrinsic,left,ACH,0.46
720575940610428484,T5c,,optic,intrinsic,left,ACH,0.55
720575940610428996,T5b,,optic,intrinsic,left,ACH,0.7
720575940625253619,T5b,,optic,intrinsic,left,ACH,0.5
720575940630359875,T5d,,optic,intrinsic,left,,0.0
720575940612845590,T5b,,optic,intrinsic,left,ACH,0.46
720575940627314238,T5d,,optic,intrinsic,left,GABA,0.48
720575940631752515,T5c,,optic,intrinsic,left,ACH,0.51
720575940635988984,T5d,,optic,intrinsic,left,ACH,0.6
720575940631994680,T5d,,optic,intrinsic,left,,0.0
720575940610535236,T4a,,optic,intrinsic,left,ACH,0.58
720575940640106403,T4a,,optic,intrinsic,left,,0.0
720575940610584110,T5d,,optic,intrinsic,left,ACH,0.57
720575940636061432,T5c,,optic,intrinsic,left,ACH,0.55
720575940610651694,T5c,,optic,intrinsic,left,ACH,0.52
720575940616493243,T4d,,optic,intrinsic,left,ACH,0.62
720575940610689173,T5b,,optic,intrinsic,left,ACH,0.66
720575940635292351,T5b,,optic,intrinsic,left,ACH,0.59
720575940624141064,T5b,,optic,intrinsic,left,ACH,0.63
720575940649880953,T5d,,optic,intrinsic,left,ACH,0.66
720575940624029437,T4d,,optic,intrinsic,left,,0.0
720575940620159111,T5b,,optic,intrinsic,left,ACH,0.58
720575940638690118,T4c,,optic,intrinsic,left,ACH,0.62
720575940621063489,T5c,,optic,intrinsic,left,ACH,0.53
720575940627719496,T5d,,optic,intrinsic,left,ACH,0.55
720575940630237687,T5d,,optic,intrinsic,left,ACH,0.63
720575940633168083,T5c,,optic,intrinsic,left,ACH,0.55
720575940636105327,T5d,,optic,intrinsic,left,ACH,0.62
720575940610751608,T5d,,optic,intrinsic,left,ACH,0.55
720575940639065690,T5b,,optic,intrinsic,left,ACH,0.54
720575940637167205,T4a,,optic,intrinsic,left,ACH,0.6
720575940626987522,T5c,,optic,intrinsic,left,ACH,0.58
720575940627913220,T5a,,optic,intrinsic,left,ACH,0.55
720575940610841976,Tm7,,optic,intrinsic,left,ACH,0.82
720575940612791318,T5d,,optic,intrinsic,left,ACH,0.6
720575940625489445,T5c,,optic,intrinsic,left,ACH,0.58
720575940634237375,T5a,,optic,intrinsic,left,ACH,0.5
720575940630383159,T5b,,optic,intrinsic,left,ACH,0.47
720575940628550087,T4d,,optic,intrinsic,left,ACH,0.46
720575940631508175,T5a,,optic,intrinsic,left,ACH,0.63
720575940618730325,T5d,,optic,intrinsic,left,ACH,0.55
720575940626796388,T5d,,optic,intrinsic,left,ACH,0.56
720575940616811220,T4c,,optic,intrinsic,left,ACH,0.64
720575940617611481,T4d,,optic,intrinsic,left,ACH,0.57
720575940635001445,T4c,,optic,intrinsic,left,ACH,0.51
720575940636835703,T4c,,optic,intrinsic,left,ACH,0.57
720575940623473895,T5a,,optic,intrinsic,left,ACH,0.75
720575940634106975,T5a,,optic,intrinsic,left,ACH,0.71
720575940646440739,T5a,,optic,intrinsic,left,ACH,0.65
720575940613867183,T5d,,optic,intrinsic,left,ACH,0.47
720575940629418690,T5c,,optic,intrinsic,left,ACH,0.58
720575940612994582,T5c,,optic,intrinsic,left,ACH,0.66
720575940622186561,T5a,,optic,intrinsic,left,ACH,0.5
720575940627908455,T5d,,optic,intrinsic,left,ACH,0.6
720575940639281717,T5a,,optic,intrinsic,left,ACH,0.54
720575940624876730,T5b,,optic,intrinsic,left,ACH,0.53
720575940612975530,T5a,,optic,intrinsic,left,ACH,0.64
720575940619862987,T5c,,optic,intrinsic,left,ACH,0.59
720575940650438009,T4d,,optic,intrinsic,left,ACH,0.7
720575940610977746,T5b,,optic,intrinsic,left,ACH,0.54
720575940610991834,T5d,,optic,intrinsic,left,ACH,0.53
720575940637918298,T5d,,optic,intrinsic,left,ACH,0.53
720575940611027810,T5b,,optic,intrinsic,left,ACH,0.42
720575940615757122,T4d,,optic,intrinsic,left,GABA,0.48
720575940619334966,T4a,,optic,intrinsic,left,ACH,0.48
720575940619906251,T4b,,optic,intrinsic,left,ACH,0.47
720575940625039335,T4c,,optic,intrinsic,left,ACH,0.58
720575940639606325,T4c,,optic,intrinsic,left,ACH,0.6
720575940611030574,T4c,,optic,intrinsic,left,ACH,0.65
720575940623250200,T5d,,optic,intrinsic,left,,0.0
720575940625155080,T5a,,optic,intrinsic,left,ACH,0.72
720575940629538307,T5a,,optic,intrinsic,left,ACH,0.55
720575940611044910,T5c,,optic,intrinsic,left,,0.0
720575940627490703,T4c,,optic,intrinsic,left,ACH,0.66
720575940611090073,T5b,,optic,intrinsic,left,ACH,0.47
720575940611091058,T5d,,optic,intrinsic,left,,0.0
720575940617756283,T4c,,optic,intrinsic,left,ACH,0.55
720575940626951811,T4d,,optic,intrinsic,left,,0.0
720575940618623181,T5a,,optic,intrinsic,left,ACH,0.47
720575940627724968,T5a,,optic,intrinsic,left,ACH,0.5
720575940621785727,T4b,,optic,intrinsic,left,,0.0
720575940629637223,Tm27,,optic,intrinsic,left,ACH,0.77
720575940611113592,T4a,,optic,intrinsic,left,ACH,0.52
720575940629152505,T4c,,optic,intrinsic,left,ACH,0.58
720575940611125202,T4d,,optic,intrinsic,left,ACH,0.53
720575940611129720,T4c,,optic,intrinsic,left,ACH,0.76
720575940629453467,T5a,,optic,intrinsic,left,ACH,0.41
720575940630113218,T5d,,optic,intrinsic,left,,0.0
720575940645557870,T5b,,optic,intrinsic,left,ACH,0.59
720575940622260830,T4b,,optic,intrinsic,left,ACH,0.52
720575940632043215,T5d,,optic,intrinsic,left,ACH,0.5
720575940641982683,T5c,,optic,intrinsic,left,ACH,0.58
