neuron_id,wl_color
33483,6448674a098545e9
33715,3386471db27afbe3
33918,bf454e7d6697a436
34057,60d09555979f0f36
34079,ff70d85c05339711
34171,d82eff0a9009428d
34201,cff240d00ed9e967
34234,07bac81454e504d5
34297,d9bfc3d3ecc405a1
34329,92342932422daeaa
34419,26855727fb1af42b
34447,39d358e5376109f7
34515,a199a3fc37924b74
34626,a554335280ca9453
34658,021a1585d94b7715
34663,fe0bb41a87747d3b
34739,f695f7fd69acf359
34862,342593528b484c86
34867,4c0aa8129173fb0b
34898,4d30fc2602c16517
34926,3eb05278623e952b
34957,1c634e026999178a
34965,c613fda8a8cad8e6
35113,a01b465bc97df7d4
35152,ba510e6c49e532bf
35173,823d3f09b40e0030
35235,bf654e876acb9acc
35260,dcb0c0f4815da3b9
35290,fa808ceab1bff3ef
35301,f5f149e7872e3eb6
35390,f8fd1fead757de57
35405,142596e0eacdce42
35428,1b180ab6abc8e6da
35498,2aa47094c7543baa
35569,33dda05469d3120c
35572,4f6ce086e9846c48
35602,3d867e96f0c8166e
35628,fbe2812683da551e
35665,28a21f04da6920e1
35678,8e4fc465e030e7a1
35708,2eec22d287aaba86
35734,3d3d0eae32ebfba5
35774,96ec673e80eb76bc
35840,9dc98c0a1966da2d
35882,06e3a412400284c3
35928,726012e10f22fe37
35957,e80e0b9f2ea0666f
35990,6d58745c8c78dd90
36145,91bc01adcfc9743d
36208,f3c83f5192258b43
36275,674f5973c22a2821
36346,d52a712926621639
36398,89c3352508a7e9c1
36446,e821f741c0b9fe79
36452,42415394aace81a2
36474,5d3b1ac059aee03e
36484,d46b2bcfe6fe02a3
36682,730bd1d065ce3509
36684,f0556631ecee02d0
36858,ac32ec9035726256
36911,d689a943b3534d04
36954,c9d962948c8a7eee
36974,a58b27ffce486fe9
36990,7bc1b04cb5deeef9
37012,57e443fe98d1b401
37036,1121f24d358775a0
37037,b9d23b5e64835f41
37063,cead4d2dc5091069
37084,e99e334cf78b486a
37095,1819448b51b9eca7
37294,a82b0563aa5a8f2e
37390,6c3bdbca02e9385a
37438,a07bcc8535b506a3
37470,9620629346441b99
37507,8c64fde28e1eb935
37509,218026dd56348dcd
37529,509aa80a80d1c575
37541,3369e6ffbfa1b06d
37568,16186932b65ea763
37599,d9ff33536aabbb29
37610,eff590444c7dc034
37680,1b4f338eb54340c1
37687,21211a7ae86e9d43
37730,1622684e1195315d
37756,b81509e073fa717c
37853,c8e8c7fae91e8e05
37948,9cddc03d62d2ece8
38018,1c1f9201b38774ff
38147,60a080dfd656b7a6
38150,72068d872f361263
38153,82b13804fea73ec6
38177,928ea32163d5ce62
38198,039e74fa1184be97
38220,e9dd2cabf9711fc1
38227,2f9e6318131dd8af
38241,d835b95dc682d0bf
38252,80ef9b1d31117ad3
38303,0fc9f89b4c7fbf20
38421,b8e976c83177ca9a
38455,0db0a0b84f8110b8
38477,52f157d6fe24e3ff
38482,0f44b72d606ff871
38485,797d7014f1551c8a
38529,9832f99b50c26383
38561,43a1f2db1ba7c8e0
38620,8ddff44a9a57e894
38632,5f96ae57102d968b
38648,be6ab1ca693223c5
38682,dbb307f06728db4f
38687,0ad28de16a56b908
38708,08c307fd0d5881b4
38710,967725e7de740bfa
38711,99a33afd4bf0fa11
38718,a7412402d219a6b2
38752,64ad2f7b475b4da1
38768,34f83016019f30fd
38769,1e507914d4399a20
38782,28b24a43c12dc6a6
38791,7a31475e8c4fa1f4
38851,9cf1da11f399894b
38893,4738b1d09b2f3edd
38993,be96552021386083
39067,950c93bc61af7250
39126,3c3508ac391af0b9
39158,0943119d3e32b022
39212,805977ac61ed1653
39312,7080b93d27f52d92
39332,021d6487aa390bde
39405,b14957751bbc1617
39438,705b7718c06a709e
39505,fb1f7cd0a72feba4
